ID_Cabang,Nama_Cabang,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Telepon,Status_IMB,Sewa_Mulai,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Sertifikat_Halal,Halal_Exp,Tingkat_Sengketa,Deskripsi_Sengketa,Tanggal_Update,URL_Maps
GCN-0150,Mie Gacoan Tangerang - Cibadak,"Alamat: Jl. Raya Serang, RT.01/RW.03, Cibadak, Kec. Cikupa, Kabupaten Tangerang, Banten",Kabupaten Tangerang,Banten,4.8,,,Approved,2023-07-03,2028-01-31,678,Tersertifikasi,2027-05-22,High (Eskalasi),Perlu Keputusan Direksi,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Cibadak/data=!4m7!3m6!1s0x2e42010004707a2f:0x92d2a665431f4630!8m2!3d-6.2004448!4d106.4794945!16s%2Fg%2F11ydmwjn_s!19sChIJL3pwBAABQi4RMEYfQ2Wm0pI?authuser=0&hl=id&rclk=1
GCN-0227,Mie Gacoan Tidar Magelang,"Alamat: Jl. Tidar No.44, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 59214",Kota Magelang,Jawa Timur,4.7,,,In Progress,2024-04-08,2028-02-01,679,Belum Tersertifikasi,2027-02-26,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tidar+Magelang/data=!4m7!3m6!1s0x2e7a8f3e1b810153:0x83ac4989e4147c3d!8m2!3d-7.485988!4d110.2161834!16s%2Fg%2F11q1vpbr45!19sChIJUwGBGz6Pei4RPXwU5IlJrIM?authuser=0&hl=id&rclk=1
GCN-0217,Mie Gacoan Soekarno Hatta,"Alamat: Jl. Soekarno Hatta, Tlogosari Kulon, Kec. Pedurungan, Kota Semarang, Jawa Tengah 50196",Kota Semarang,Jawa Timur,4.7,,Telepon: 0895-3012-2864,Approved,2026-08-19,2028-02-01,679,Tersertifikasi,2027-04-17,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Soekarno+Hatta/data=!4m7!3m6!1s0x2e708d6426e784e5:0x8ebf73b0f05faeca!8m2!3d-6.9803919!4d110.4519173!16s%2Fg%2F11v50gk1vr!19sChIJ5YTnJmSNcC4Ryq5f8LBzv44?authuser=0&hl=id&rclk=1
GCN-0256,Mie Gacoan Pakerisan,"Alamat: Jl. Tukad Pakerisan No.76, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80225",Kota Denpasar,Bali,4.4,,,Approved,2026-04-27,2028-02-02,680,Tersertifikasi,2026-08-14,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pakerisan/data=!4m7!3m6!1s0x2dd241f71c22c97f:0xf9d0b149a6114504!8m2!3d-8.6883131!4d115.2261999!16s%2Fg%2F11ghncgsd1!19sChIJf8kiHPdB0i0RBEURpkmx0Pk?authuser=0&hl=id&rclk=1
GCN-0055,Mie Gacoan SHAGA,"Alamat: V5J9+6WC, Jl. Dr. M. Hatta, Baturaja Lama, Kec. Baturaja Timur, Kabupaten Ogan Komering Ulu, Sumatera Selatan",Kabupaten Ogan Komering Ulu,Sumatra Barat,4.7,,,Approved,2026-03-26,2028-02-05,683,Tersertifikasi,2026-06-27,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+SHAGA/data=!4m7!3m6!1s0x2e39af003f149d93:0x37110bf3c1eff21c!8m2!3d-4.1195705!4d104.1697118!16s%2Fg%2F11vx1yj329!19sChIJk50UPwCvOS4RHPLvwfMLETc?authuser=0&hl=id&rclk=1
GCN-0012,Mie Gacoan A. H. Nasution,"Alamat: Jl. Jenderal Besar A.H. Nasution, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20146",,Aceh,4.8,,,Approved,2024-11-09,2028-02-08,686,Dalam Proses,2027-05-05,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+A.+H.+Nasution/data=!4m7!3m6!1s0x303131eb7d4a3d03:0xb06299ce044f1201!8m2!3d3.5411507!4d98.662366!16s%2Fg%2F11l2ws3ry8!19sChIJAz1KfesxMTARARJPBM6ZYrA?authuser=0&hl=id&rclk=1
GCN-0179,Mie Gacoan Babarsari,"Alamat: Ruko Rafflesia, Jl. Babarsari, Janti, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",Kabupaten Sleman,DI Yogyakarta,4.7,,,Approved,2023-09-13,2028-02-09,687,Dalam Proses,2027-04-29,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Babarsari/data=!4m7!3m6!1s0x2e7a59bfcb25c1d5:0xaff9c0300b8b31e6!8m2!3d-7.779548!4d110.4152316!16s%2Fg%2F11rkctql9d!19sChIJ1cEly79Zei4R5jGLCzDA-a8?authuser=0&hl=id&rclk=1
GCN-0168,Mie Gacoan Banjarnegara,"Alamat: Jl. Letjend Suprapto, RT.04/RW.08, Kutabanjarnegara, Kec. Banjarnegara, Kab. Banjarnegara, Jawa Tengah",Kabupaten Banjarnegara,Jawa Tengah,4.7,,,Approved,2023-04-11,2028-02-13,691,Tersertifikasi,2027-12-13,High (Eskalasi),Gugatan Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Banjarnegara/data=!4m7!3m6!1s0x2e7aa9001345196f:0x7aeb983d69e1ac90!8m2!3d-7.3991919!4d109.6893385!16s%2Fg%2F11wn6cn340!19sChIJbxlFEwCpei4RkKzhaT2Y63o?authuser=0&hl=id&rclk=1
GCN-0249,Mie Gacoan Teuku Umar Barat,"Alamat: Jl. Teuku Umar Barat No.99, Pemecutan Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80119",Kota Denpasar,Bali,4.4,,,Approved,2026-09-07,2028-02-15,693,Belum Tersertifikasi,2027-01-14,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Teuku+Umar+Barat/data=!4m7!3m6!1s0x2dd241d8d8bb9871:0xd9eb478db25e1c47!8m2!3d-8.6812338!4d115.1908886!16s%2Fg%2F11hzsn4rg8!19sChIJcZi72NhB0i0RRxxeso1H69k?authuser=0&hl=id&rclk=1
GCN-0146,Mie Gacoan Tangerang - Kebon Cau,"Alamat: Jl. Gatot Subroto No.36, RT.003/RW.004, Jatake, Kec. Jatiuwung, Kota Tangerang, Banten 15136",Kota Tangerang,Banten,4.9,,,Approved,2025-02-13,2028-02-17,695,Tersertifikasi,2027-05-28,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Kebon+Cau/data=!4m7!3m6!1s0x2e69ff006affd847:0xf51696f95b097ac1!8m2!3d-6.2042472!4d106.5722549!16s%2Fg%2F11yrg8sb9t!19sChIJR9j_agD_aS4RwXoJW_mWFvU?authuser=0&hl=id&rclk=1
GCN-0038,Mie Gacoan Pekanbaru Arifin Ahmad,"Alamat: Jl Arifin Ahmad RT/RW 003/002 Tangkerang Barat, Tangkerang Barat, Marpoyan, Damai, Kota Pekanbaru, Riau 10291",Kota Pekanbaru,Sumatra Barat,4.9,,Telepon: 0899-0830-005,Bermasalah,2026-01-28,2028-02-20,698,Belum Tersertifikasi,2027-10-17,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Arifin+Ahmad/data=!4m7!3m6!1s0x31d5afa9f49df993:0xc0d723d547d01b93!8m2!3d0.4797813!4d101.4334828!16s%2Fg%2F11yrwt1hhc!19sChIJk_md9Kmv1TERkxvQR9Uj18A?authuser=0&hl=id&rclk=1
GCN-0220,Mie Gacoan Banyumanik,"Alamat: Jl. Sukun Raya No.30, Srondol Wetan, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263",Kota Semarang,Jawa Timur,4.6,,,In Progress,2023-05-25,2028-02-26,704,Dalam Proses,2026-06-01,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Banyumanik/data=!4m7!3m6!1s0x2e708979c6fe49e9:0x578cc2b5d02532cd!8m2!3d-7.0650253!4d110.4153863!16s%2Fg%2F11pv8rx7v3!19sChIJ6Un-xnmJcC4RzTIl0LXCjFc?authuser=0&hl=id&rclk=1
GCN-0008,Mie Gacoan,"Alamat: Jl. Panglima Nyak Makam, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara",Kota Medan,Aceh,4.9,,,Approved,2026-08-06,2028-02-28,706,Tersertifikasi,2027-07-29,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan/data=!4m7!3m6!1s0x303131007d302f71:0x974889b3449a856f!8m2!3d3.5754073!4d98.6629438!16s%2Fg%2F11w4g5_bt2!19sChIJcS8wfQAxMTARb4WaRLOJSJc?authuser=0&hl=id&rclk=1
GCN-0300,Mie Gacoan Samarinda - Ahmad Yani,"Alamat: Jl. Jenderal Ahmad Yani I No.8, RT.017, Temindung Permai, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75242",,Kalimantan Tengah,4.7,,,Approved,2026-06-24,2028-02-28,706,Tersertifikasi,2027-06-03,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Samarinda+-+Ahmad+Yani/data=!4m7!3m6!1s0x2dfd1dc37b987d41:0xe4143a2500b3993c!8m2!3d-0.4778271!4d117.1570228!16s%2Fg%2F11wfv88n38!19sChIJQX2Ye8Md_S0RPJmzACU6FOQ?authuser=0&hl=id&rclk=1
GCN-0029,Mie Gacoan Tanjung Balai,"Alamat: Karya, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21314",Kota Tanjung Balai,Sumatra Utara,4.9,,Telepon: 0899-0124-001,Approved,2024-04-15,2028-03-02,709,Tersertifikasi,2028-01-11,High (Eskalasi),Gugatan Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tanjung+Balai/data=!4m7!3m6!1s0x303251157a730db5:0x78c79db4dbe03b91!8m2!3d2.9605429!4d99.8019955!16s%2Fg%2F11y12kv_pk!19sChIJtQ1zehVRMjARkTvg27Sdx3g?authuser=0&hl=id&rclk=1
GCN-0219,Mie Gacoan Malang - Singosari,"Alamat: Jl. Raya Mondoroko No.123A, RT.08/RW.07, Pangetan, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",Kabupaten Malang,Jawa Timur,4.3,,,In Progress,2023-06-01,2028-03-03,710,Tersertifikasi,2027-11-14,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Malang+-+Singosari/data=!4m7!3m6!1s0x2dd62b7894907899:0xb702cbaf429d0c2a!8m2!3d-7.9001902!4d112.6627503!16s%2Fg%2F11t_k3p1bf!19sChIJmXiQlHgr1i0RKgydQq_LArc?authuser=0&hl=id&rclk=1
GCN-0064,Mie Gacoan,"Alamat: 82RG+684, Jl. Sisingamangaraja, Bangkinang, Kec. Bangkinang, Kabupaten Kampar, Riau 28463",Kabupaten Kampar,Sumatra Barat,,,,Approved,2024-10-02,2028-03-03,710,Tersertifikasi,2027-03-17,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan/data=!4m7!3m6!1s0x31d5150058857d67:0xef601eaeb15fd719!8m2!3d0.3403919!4d101.0258923!16s%2Fg%2F11xg9n13zl!19sChIJZ32FWAAV1TERGddfsa4eYO8?authuser=0&hl=id&rclk=1
GCN-0262,Mie Gacoan Singaraja,"Alamat: Jl. A. Yani No.191, Banyuasri, Kec. Buleleng, Kabupaten Buleleng, Bali 81119",Kabupaten Buleleng,Bali,4.6,,Telepon: 0851-6121-5121,In Progress,2026-01-18,2028-03-04,711,Tersertifikasi,2027-11-20,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Singaraja/data=!4m7!3m6!1s0x2dd19b853c412b51:0xdde32774199bcfa8!8m2!3d-8.1194157!4d115.073732!16s%2Fg%2F11s0svp8rh!19sChIJUStBPIWb0S0RqM-bGXQn490?authuser=0&hl=id&rclk=1
GCN-0102,Mie Gacoan Elvtra,"Alamat: Jl. Lintas sumatera Dusun IV Kelawas, GG. Masjid Al, Hidayahh, Kec. Tj. Agung, Sumatera Selatan 31711",,Sumatra Selatan,,,Telepon: 0813-1315-6104,Approved,2023-03-20,2028-03-15,722,Tersertifikasi,2026-06-01,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Elvtra/data=!4m7!3m6!1s0x2e39f1e033a497d3:0x414da16a99818b9f!8m2!3d-3.721186!4d103.7963213!16s%2Fg%2F11vs_dfv2h!19sChIJ05ekM-DxOS4Rn4uBmWqhTUE?authuser=0&hl=id&rclk=1
GCN-0355,Mie Gacoan Karebosi,"Alamat: No.37 Blok B36, Karebosi Link, Jl. Ahmad Yani, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",Kota Makassar,Sulawesi Selatan,4.8,,,Approved,2027-01-06,2028-03-15,722,Tersertifikasi,2026-10-04,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Karebosi/data=!4m7!3m6!1s0x2dbf03b1a61d94f7:0xefa35eb63cf03d74!8m2!3d-5.1336868!4d119.4135517!16s%2Fg%2F11vbw3z1r9!19sChIJ95QdprEDvy0RdD3wPLZeo-8?authuser=0&hl=id&rclk=1
GCN-0327,Mie Gacoan - Makassar Maros,"Alamat: Jl. Poros Makassar - Maros No.14, Daya, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90245",Kota Makassar,Sulawesi Utara,4.8,,,Approved,2026-10-21,2028-03-18,725,Tersertifikasi,2026-08-09,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Makassar+Maros/data=!4m7!3m6!1s0x2dbefb002a8a334f:0x8aa58da23e64a9a!8m2!3d-5.1164501!4d119.5116715!16s%2Fg%2F11vwfn1309!19sChIJTzOKKgD7vi0RmkrmI9pYqgg?authuser=0&hl=id&rclk=1
GCN-0346,Mie Gacoan Karossa,"Alamat: 5CX3+954, Jl. Poros Majene - Mamuju, Lembah Hopo, Kec. Karossa, Kabupaten Mamuju Tengah, Sulawesi Barat 91512",Kabupaten Mamuju Tengah,Sulawesi Tengah,4.3,,,Approved,2027-02-17,2028-03-19,726,Tersertifikasi,2027-05-18,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Karossa/data=!4m7!3m6!1s0x2d8d0b007db4ddd5:0x6568dcf9945434a2!8m2!3d-1.8016228!4d119.4029405!16s%2Fg%2F11w7cd7q04!19sChIJ1d20fQALjS0RojRUlPncaGU?authuser=0&hl=id&rclk=1
GCN-0033,Mie Gacoan Padang - Sutomo,"Alamat: Jl. Dr. Sutomo, Simpang Haru, Kec. Padang Tim., Kota Padang, Sumatera Barat",Kota Padang,Sumatra Barat,4.7,,,Approved,2024-09-17,2028-03-23,730,Dalam Proses,2026-09-21,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Padang+-+Sutomo/data=!4m7!3m6!1s0x2fd4b939a24deee3:0x2a9c4d5076f460d8!8m2!3d-0.9470811!4d100.3809713!16s%2Fg%2F11kk1f71z6!19sChIJ4-5Nojm51C8R2GD0dlBNnCo?authuser=0&hl=id&rclk=1
GCN-0157,Mie Gacoan Tangerang - Cimone,"Alamat: Jl. Raya Merdeka, RT.04/RW.01, Pabuaran, Kec. Karawaci, Kota Tangerang, Banten",Kota Tangerang,Banten,4.6,,,Approved,2026-02-10,2028-03-27,734,Belum Tersertifikasi,2027-09-26,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Cimone/data=!4m7!3m6!1s0x2e69ff00752f71ef:0xbd83735b22a0a448!8m2!3d-6.1837138!4d106.6195682!16s%2Fg%2F11vz9w50rb!19sChIJ73EvdQD_aS4RSKSgIltzg70?authuser=0&hl=id&rclk=1
GCN-0097,Mie Gacoan OPI Raya,"Alamat: Jl. Opi Raya, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30967",Kabupaten Banyuasin,Sumatra Selatan,4.8,,,Approved,2024-10-19,2028-03-29,736,Tersertifikasi,2026-12-03,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+OPI+Raya/data=!4m7!3m6!1s0x2e3b9d3717a49101:0x3bdc651a6c53c7ec!8m2!3d-3.0386466!4d104.7899788!16s%2Fg%2F11vj1wykbj!19sChIJAZGkFzedOy4R7MdTbBpl3Ds?authuser=0&hl=id&rclk=1
GCN-0314,Mie Gacoan D. I. Pandjaitan,"Alamat: G5QP+VXC, Mugirejo, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75243",Kota Samarinda,Kalimantan Timur,4.6,,,Approved,2023-10-29,2028-04-01,739,Tersertifikasi,2027-09-26,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+D.+I.+Pandjaitan/data=!4m7!3m6!1s0x2df5d7006faba099:0xd6be34d3d9fcd89b!8m2!3d-0.4602456!4d117.187552!16s%2Fg%2F11xtfjm8lw!19sChIJmaCrbwDX9S0Rm9j82dM0vtY?authuser=0&hl=id&rclk=1
GCN-0002,Mie Gacoan- Ulee kareng,"Alamat: Jl. P. Nyak Makam No.21, Doi, Ulee Kareng, Banda Aceh City, Aceh 23127",Kota Banda Aceh,Aceh,4.8,,,In Progress,2026-01-14,2028-04-05,743,Tersertifikasi,2027-12-19,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan-+Ulee+kareng/data=!4m7!3m6!1s0x3040370077cb5c07:0x7cc01d66a7f8e440!8m2!3d5.5548479!4d95.3447947!16s%2Fg%2F11vzrp6_bh!19sChIJB1zLdwA3QDARQOT4p2YdwHw?authuser=0&hl=id&rclk=1
GCN-0176,Mie Gacoan - Kendal Pemuda,"Alamat: Jl. Pemuda No.39, Kebondalem, Langenharjo, Kec. Kendal, Kabupaten Kendal, Jawa Tengah 51314",Kabupaten Kendal,Jawa Tengah,4.6,,,Approved,2024-05-21,2028-04-06,744,Tersertifikasi,2027-03-19,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Kendal+Pemuda/data=!4m7!3m6!1s0x2e705d0043e60c47:0xac41891ec2e4f124!8m2!3d-6.923875!4d110.2024671!16s%2Fg%2F11x1tz945s!19sChIJRwzmQwBdcC4RJPHkwh6JQaw?authuser=0&hl=id&rclk=1
GCN-0049,Mie Gacoan Pekanbaru Panam,"Alamat: Sialangmunggu, Jl. HR. Soebrantas No.39a, Kec. Tampan, Kota Pekanbaru, Riau 28293",Kota Pekanbaru,Sumatra Barat,4.7,,Telepon: 0897-9192-129,Approved,2023-06-01,2028-04-07,745,Tersertifikasi,2027-08-28,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Panam/data=!4m7!3m6!1s0x31d5a9f03ed00f07:0xaaed0ac17252d3c3!8m2!3d0.4638701!4d101.3898823!16s%2Fg%2F11sd7kw1cj!19sChIJBw_QPvCp1TERw9NScsEK7ao?authuser=0&hl=id&rclk=1
GCN-0015,Mie Gacoan Bandung - Peta,"Alamat: Jl. Peta No.176, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,Aceh,4.7,,,Approved,2026-01-16,2028-04-09,747,Tersertifikasi,2027-03-19,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Bandung+-+Peta/data=!4m7!3m6!1s0x2e68e91809ddcb11:0x1881c036bc7b548a!8m2!3d-6.9326436!4d107.5900469!16s%2Fg%2F11kqsc01r2!19sChIJEcvdCRjpaC4RilR7vDbAgRg?authuser=0&hl=id&rclk=1
GCN-0205,Mie Gacoan Kediri - Pare,"Alamat: Jl. Raya Kediri - Pare No.25, Puhrejo, Tulungrejo, Kec. Pare, Kabupaten Kediri, Jawa Timur 64212",Kabupaten Kediri,Jawa Timur,4.7,,Telepon: 0895-0742-8957,Approved,2024-06-01,2028-04-10,748,Tersertifikasi,2026-09-27,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Kediri+-+Pare/data=!4m7!3m6!1s0x2e785d45caecbdd1:0x1ebdeaee39d90f3!8m2!3d-7.7620728!4d112.1808255!16s%2Fg%2F11v0hj_21p!19sChIJ0b3sykVdeC4R85Cd467e6wE?authuser=0&hl=id&rclk=1
GCN-0135,Mie Gacoan Cimahi,"Alamat: Jl. Jend. H. Amir Machmud No.312, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",Kota Cimahi,Jawa Barat,4.8,,,In Progress,2024-06-07,2028-04-11,749,Dalam Proses,2027-04-10,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Cimahi/data=!4m7!3m6!1s0x2e68e5a90dae5207:0x769c853176292f27!8m2!3d-6.8863793!4d107.5549435!16s%2Fg%2F11txl6bqrp!19sChIJB1KuDanlaC4RJy8pdjGFnHY?authuser=0&hl=id&rclk=1
GCN-0303,Mie Gacoan - Bulurokeng Makassar,"Alamat: Jl. Villa Mutiara No.1, Bulurokeng, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90243",Kota Makassar,Kalimantan Tengah,4.9,,Telepon: 0895-0370-9043,Approved,2026-09-02,2028-04-12,750,Tersertifikasi,2027-11-04,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Bulurokeng+Makassar/data=!4m7!3m6!1s0x2dbefd002f4ec60d:0xfe19280d9e8a8e52!8m2!3d-5.0762586!4d119.5018938!16s%2Fg%2F11lyg0hktj!19sChIJDcZOLwD9vi0RUo6Kng0oGf4?authuser=0&hl=id&rclk=1
GCN-0130,Mie Gacoan Bandung Buah Batu,"Alamat: Jl. Buah Batu No.144, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40265",Kota Bandung,Jawa Barat,4.7,,Telepon: 0877-8833-7173,Approved,2023-05-27,2028-04-25,763,Tersertifikasi,2026-12-31,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Bandung+Buah+Batu/data=!4m7!3m6!1s0x2e68e9002e19c94d:0xc23023b11b913144!8m2!3d-6.9477171!4d107.6335602!16s%2Fg%2F11yxn4l0zp!19sChIJTckZLgDpaC4RRDGRG7EjMMI?authuser=0&hl=id&rclk=1
GCN-0277,Mie Gacoan Lumajang - Panglima Sudirman,"Alamat: Jl. Panglima Besar Sudirman No.275, Tompokersan, Kec. Lumajang, Kabupaten Lumajang, Jawa Timur 67316",Kabupaten Lumajang,Nusa Tenggara Barat,4.8,,,Approved,2025-10-26,2028-04-25,763,Tersertifikasi,2027-11-19,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lumajang+-+Panglima+Sudirman/data=!4m7!3m6!1s0x2dd65d006c5638ff:0x1a95638707318b5!8m2!3d-8.1235337!4d113.2269936!16s%2Fg%2F11wqkh7lvc!19sChIJ_zhWbABd1i0RtRhzcDhWqQE?authuser=0&hl=id&rclk=1
GCN-0022,Mie Gacoan Lubuk Pakam - Imam Bonjol,"Alamat: Jl. Imam Bonjol No.50, Tj. Garbus Satu, Kec. Lubuk Pakam, Kabupaten Deli Serdang, Sumatera Utara 20518",Kabupaten Deli Serdang,Sumatra Utara,4.8,,,Approved,2025-07-04,2028-04-27,765,Belum Tersertifikasi,2026-07-19,High (Eskalasi),Menunggu Audit,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lubuk+Pakam+-+Imam+Bonjol/data=!4m7!3m6!1s0x303149004ec3c4ad:0x248d7eed682b7ae!8m2!3d3.5575103!4d98.8795847!16s%2Fg%2F11yf8xvzt0!19sChIJrcTDTgBJMTARrreC1u7XSAI?authuser=0&hl=id&rclk=1
GCN-0025,Mie Gacoan Gaperta,"Alamat: Jl. Gaperta Ujung No.40, Tj. Gusta, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123",,Sumatra Utara,4.7,,,Approved,2024-05-17,2028-05-01,769,Tersertifikasi,2027-06-26,High (Eskalasi),Menunggu Audit,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Gaperta/data=!4m7!3m6!1s0x30312fcb545a860f:0x788dccf9ae962b4b!8m2!3d3.6050762!4d98.625751!16s%2Fg%2F11vkfw080g!19sChIJD4ZaVMsvMTARSyuWrvnMjXg?authuser=0&hl=id&rclk=1
GCN-0265,Mie Gacoan Lombok Bung Karno,"Alamat: Jl. Bung Karno No.14, Pagesangan Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127",Kota Mataram,Nusa Tenggara Barat,4.7,,Telepon: 0897-1630-001,Approved,2026-12-05,2028-05-04,772,Tersertifikasi,2026-06-05,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lombok+Bung+Karno/data=!4m7!3m6!1s0x2dcdbf005a186521:0xd6bef61a06b3fc50!8m2!3d-8.5957346!4d116.1125771!16s%2Fg%2F11vr9f6gw1!19sChIJIWUYWgC_zS0RUPyzBhr2vtY?authuser=0&hl=id&rclk=1
GCN-0173,Mie Gacoan - Pekalongan,"Alamat: Jl. Urip Sumoharjo No.89, Podosugih, Kec. Pekalongan Bar., Kota Pekalongan, Jawa Tengah 51111",Kota Pekalongan,Jawa Tengah,4.7,,,In Progress,2024-05-14,2028-05-24,792,Tersertifikasi,2027-11-11,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Pekalongan/data=!4m7!3m6!1s0x2e702527c628dd63:0x5d7a9f268e2a263a!8m2!3d-6.9024229!4d109.6641872!16s%2Fg%2F11p_7z0_cp!19sChIJY90oxiclcC4ROiYqjiafel0?authuser=0&hl=id&rclk=1
GCN-0263,Mie Gacoan - Banyuwangi DR. Wahidin,"Alamat: Jl. Dr. Sutomo No.6, RT.005/RW.003, Kepatihan, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68411",Kabupaten Banyuwangi,Bali,4.7,,Telepon: 0895-2440-5007,Approved,2024-04-25,2028-05-28,796,Dalam Proses,2026-12-01,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Banyuwangi+DR.+Wahidin/data=!4m7!3m6!1s0x2dd1451bc5c71f8f:0x23b2a571decdae19!8m2!3d-8.2133092!4d114.3768092!16s%2Fg%2F11xfqhy4lb!19sChIJjx_HxRtF0S0RGa7N3nGlsiM?authuser=0&hl=id&rclk=1
GCN-0083,Mie Gacoan Batam (Golden City),"Alamat: 525Q+H8P, Jl. Bengkong Laut, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau",Kota Batam,Riau,4.7,,,Approved,2027-04-08,2028-06-05,804,Tersertifikasi,2026-11-12,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Batam+%28Golden+City%29/data=!4m7!3m6!1s0x31d9890015fd99a1:0xc6faaf08c847cc95!8m2!3d1.158756!4d104.0375823!16s%2Fg%2F11y9sg15gz!19sChIJoZn9FQCJ2TERlcxHyAiv-sY?authuser=0&hl=id&rclk=1
